,date,market-price,difficulty,total-bitcoins,blocks-size,market-cap,open,high,low,close,volume,Number of Trades,TB Base Volume,close_nextday
1291,2022-09-12,21794.52,30977051760460.0,19148275.0,426651.47757,417738767400.0,21826.87,22488.0,21538.51,22395.74,395395.61828,6979539,199489.5406,20173.57
1292,2022-09-13,22392.71,31125211237044.066,19149381.25,426838.708055,428730668589.4556,22395.44,22799.0,19860.0,20173.57,431915.03333,8126869,217144.54247,20226.71
1293,2022-09-14,20172.56,32045359565303.0,19150487.5,427014.106706,388622937605.72345,20173.62,20541.48,19617.62,20226.71,340826.40151,6313052,169670.53169,19701.88
1294,2022-09-15,20219.55,32045359565303.0,19151593.75,427200.753114,380216590718.75,20227.17,20330.24,19497.0,19701.88,333069.76076,6690974,165652.7291,20113.62
1295,2022-09-17,19787.61,32045359565303.0,19152700.0,427547.810843,382345350100.0,19803.3,20189.0,19748.08,20113.62,179350.24338,3862666,89621.58733,19416.18
1296,2022-09-18,20122.71,32045359565303.0,19153825.0,427724.555944,382818269374.2417,20112.61,20117.26,19335.62,19416.18,254217.46904,4634096,124480.59651,19537.02
1297,2022-09-19,19415.86,32045359565303.0,19154931.25,427870.012263,352948763212.5,19417.45,19686.2,18232.56,19537.02,380512.40306,6820580,189241.29071,18875.0
1298,2022-09-20,19542.2,32045359565303.0,19156043.75,428033.047974,365880435625.0,19537.02,19634.62,18711.87,18875.0,324098.3286,5900070,160716.33038,19401.63
1299,2022-09-22,18507.36,32045359565303.0,19157150.0,428398.404824,351763588300.0,18461.36,19550.17,18356.39,19401.63,379321.72111,6251862,190987.32145,19289.91
1300,2022-09-23,19408.63,32045359565303.0,19158256.25,428555.294527,369904913849.5872,19401.63,19500.0,18531.42,19289.91,385886.91829,5906265,194842.08772,18920.5
1301,2022-09-24,19280.58,32045359565303.0,19159362.5,428741.564311,367150863587.5,19288.57,19316.14,18805.34,18920.5,239496.56746,3907636,120501.3057,18807.38
1302,2022-09-25,18931.79,32045359565303.0,19160481.25,428894.212414,362232839656.6666,18921.99,19180.21,18629.2,18807.38,191191.4492,3714450,94989.39646,19079.13
1303,2022-09-27,19227.26,32045359565303.0,19161600.0,429211.351255,366772185600.0,19226.68,20385.86,18816.32,19079.13,593260.74161,8152473,296727.71059,19412.82
1304,2022-09-28,19104.89,31419898493798.69,19162712.5,429399.727146,359794189109.67126,19078.1,19790.0,18471.28,19412.82,521385.45547,7357437,260944.38118,19591.51
1305,2022-09-29,19530.71,31360548173145.0,19163818.75,429566.807095,373421118007.5181,19412.82,19645.52,18843.01,19591.51,406424.93256,5631615,203187.57552,19422.61
1306,2022-09-30,19598.86,31360548173145.0,19164925.0,429740.405585,384295076100.0,19590.54,20185.0,19155.36,19422.61,444322.9534,6254203,220029.84583,19310.95
1307,2022-10-01,19427.2,31360548173145.0,19166043.75,429932.683153,370538626606.7745,19422.61,19484.0,19159.42,19310.95,165625.13959,2470590,82734.18388,19056.8
1308,2022-10-02,19314.69,31360548173145.0,19167150.0,430101.305136,368105115750.0,19312.24,19395.91,18920.35,19056.8,206812.47032,3320217,102972.16014,19629.08
1309,2022-10-03,19049.72,31360548173145.0,19168256.25,430255.726189,374371779878.36346,19057.74,19719.1,18959.68,19629.08,293585.75212,4471910,147383.93612,20158.26
1310,2022-10-05,20342.25,31360548173145.0,19169362.5,430628.321846,388989133051.7809,20337.82,20365.6,19730.0,20158.26,312239.75224,4540004,155249.45329,19960.67
1311,2022-10-06,20167.79,31360548173145.0,19170468.75,430799.922231,386399968125.0,20158.26,20456.6,19853.0,19960.67,320122.1702,5085004,161557.89851,19530.09
1312,2022-10-07,19956.49,31360548173145.0,19171575.0,430981.756049,383412328425.0,19960.67,20068.82,19320.0,19530.09,220874.83913,4324772,109800.49576,19417.96
1313,2022-10-08,19544.82,31360548173145.0,19172681.25,431178.245592,375778910739.5297,19530.09,19627.38,19237.14,19417.96,102480.09842,2637385,50775.11492,19439.02
1314,2022-10-09,19417.73,31360548173145.0,19173793.75,431328.012477,371415558731.25,19416.52,19558.0,19316.04,19439.02,113900.82681,2833704,57166.25996,19131.87
1315,2022-10-10,19441.88,33738662001569.633,19174912.5,431467.825901,372009182306.1809,19439.96,19525.0,19020.25,19131.87,212509.09849,4432688,104849.40967,19060.0
1316,2022-10-11,19132.52,35610794164372.0,19176031.25,431642.826125,366319724968.75,19131.87,19268.09,18860.0,19060.0,243473.84286,4792106,121218.68324,19155.53
1317,2022-10-12,19049.64,35610794164372.0,19177137.5,431818.439623,366532629037.5,19060.0,19238.31,18965.88,19155.53,213826.26731,4556597,106608.7184,19375.13
1318,2022-10-13,19156.21,35610794164372.0,19178243.75,431984.514384,372307245918.75,19155.1,19513.79,18190.0,19375.13,399756.68337,7470896,199869.15895,19069.39
1319,2022-10-15,19184.71,35610794164372.0,19179350.0,432383.441981,367553063400.0,19176.93,19227.68,18975.18,19069.39,113847.64232,3052219,56109.00376,19262.98
1320,2022-10-16,19063.1,35610794164372.0,19180462.5,432545.122197,366711262537.5,19068.4,19425.84,19063.74,19262.98,131894.61885,3438605,66536.80449,19549.86
1321,2022-10-17,19265.53,35610794164372.0,19181575.0,432683.291306,369245318750.0,19262.98,19676.96,19152.03,19549.86,222813.87634,5162979,111854.00525,19327.44
1322,2022-10-18,19548.97,35610794164372.0,19182681.25,432854.646375,375309158656.25,19548.48,19706.66,19091.0,19327.44,260313.07848,5588482,129478.25628,19123.97
1323,2022-10-19,19330.74,35610794164372.0,19183793.75,433039.317396,368041083093.75,19327.44,19360.16,19065.97,19123.97,186137.29538,4545820,92346.11007,19164.37
1324,2022-10-21,19046.83,35610794164372.0,19184906.25,433423.910484,365338169718.75,19041.92,19250.0,18650.0,19164.37,269310.75769,5679281,133589.01923,19204.35
1325,2022-10-22,19171.34,35610794164372.0,19186012.5,433601.753131,367815045637.5,19164.37,19257.0,19112.72,19204.35,110403.90837,2887106,54134.08243,19570.4
1326,2022-10-23,19205.45,35626599175758.016,19187118.75,433754.35026,367817066437.5,19204.29,19695.0,19070.11,19570.4,167057.20184,3939703,84465.80483,19329.72
1327,2022-10-24,19565.91,36835682546788.0,19188225.0,433898.052301,369948978000.0,19570.4,19601.15,19157.0,19329.72,256168.14467,5676899,126808.683,20771.59
1328,2022-10-26,20101.27,36835682546788.0,19189331.25,434219.472261,385782315450.0,20079.02,21020.0,20050.41,20771.59,380492.69576,8512349,190912.96434,20295.11
1329,2022-10-27,20772.36,36835682546788.0,19190437.5,434433.075182,398527815562.5,20771.61,20872.21,20200.0,20295.11,328643.57791,7748080,163139.47991,20591.84
1330,2022-10-28,20288.52,36835682546788.0,19191543.75,434605.220521,387957056906.25,20295.11,20750.0,20000.09,20591.84,287039.94569,6638096,143078.25276,20809.67
1331,2022-10-29,20601.63,36835682546788.0,19192650.0,434787.841012,398516184600.0,20591.84,21085.0,20554.01,20809.67,254881.77755,6255599,127941.56356,20490.74
1332,2022-10-31,20628.5,36835682546788.0,19193756.25,435103.655948,397387529400.0,20627.48,20845.92,20237.95,20490.74,303567.61628,6571526,151222.29645,20483.62
1333,2022-11-01,20499.29,36835682546788.0,19194862.5,435290.647886,392400574087.5,20490.74,20700.0,20330.74,20483.62,279932.43771,5971938,139277.94706,20151.84
1334,2022-11-02,20486.26,36835682546788.0,19195975.0,435478.807493,394515678200.0,20482.81,20800.0,20048.04,20151.84,373716.27299,7431698,185785.97212,20207.82
1335,2022-11-03,20153.99,36835682546788.0,19197081.25,435631.87534,389336004831.25,20151.84,20393.32,20031.24,20207.82,319185.1544,6948227,159939.6187,21148.52
1336,2022-11-04,20208.16,36835682546788.0,19198193.75,435825.130416,399360826387.5,20207.12,21302.05,20180.96,21148.52,453694.39165,9249613,227403.70755,20905.58
1337,2022-11-06,21292.67,36835682546788.0,19199300.0,436175.576616,409828257800.0,21299.37,21365.27,20886.13,20905.58,230036.97217,5268210,114034.06693,20591.13
1338,2022-11-07,20920.33,36766791551487.06,19200406.25,436322.265352,403170130437.5,20905.58,21069.77,20384.89,20591.13,386977.60337,8344242,191603.32017,18547.23
1339,2022-11-08,20598.44,36762198818467.0,19201512.5,436492.549435,381495650350.0,20590.67,20700.88,17166.83,18547.23,760705.362783,14530601,374775.574085,15922.81
1340,2022-11-09,18540.11,36762198818467.0,19202618.75,436692.111365,342651528975.0,18545.38,18587.76,15588.0,15922.81,731926.929729,13605474,358702.788996,17601.15
1341,2022-11-10,15856.95,36762198818467.0,19203725.0,436887.416061,338772912725.0,15922.68,18199.0,15754.26,17601.15,608448.36432,12719887,302898.84757,16812.08
1342,2022-11-12,16990.26,36762198818467.0,19204837.5,437257.629871,323774355412.5,17069.98,17119.1,16631.39,16812.08,167819.96035,5046837,83267.92293,16329.85
1343,2022-11-13,16776.4,36762198818467.0,19205943.75,437437.312859,324292360218.75,16813.16,16954.28,16229.0,16329.85,184960.78846,5382834,91914.44893,16619.46
1344,2022-11-14,16310.3,36762198818467.0,19207050.0,437593.520326,320988219600.0,16331.78,17190.0,15815.21,16619.46,380210.7775,9215128,189502.41248,16900.57
1345,2022-11-15,16587.96,36762198818467.0,19208162.5,437752.9741,326269848225.0,16617.72,17134.69,16527.72,16900.57,282461.84391,7200265,141015.70658,16692.56
1346,2022-11-17,16662.24,36762198818467.0,19209268.75,438156.177888,317663677318.75,16661.61,16751.0,16410.74,16692.56,228038.97873,5352083,113347.39771,16700.45
1347,2022-11-18,16682.44,36762198818467.0,19210381.25,438336.177138,323675713681.25,16692.56,17011.0,16546.04,16700.45,214224.18184,5114799,106366.35569,16700.68
1348,2022-11-19,16683.22,36762198818467.0,19211487.5,438526.196304,319487037125.0,16699.43,16822.41,16553.53,16700.68,104963.15558,3142123,52397.34048,16280.23
1349,2022-11-20,16687.8,36773572356982.41,19212593.75,438746.509408,318410316218.75,16700.68,16753.33,16180.0,16280.23,154842.13478,4557344,75959.10991,16226.94
1350,2022-11-22,15759.61,36950494067222.0,19213712.5,439142.07681,303461375225.0,15781.29,16315.0,15616.63,16226.94,239548.06623,6276097,119384.47075,16603.11
1351,2022-11-23,16194.75,36950494067222.0,19214818.75,439321.399638,316218272168.75,16227.96,16706.0,16160.2,16603.11,264927.70408,6260616,132804.37627,16598.95
1352,2022-11-24,16606.77,36950494067222.0,19215931.25,439529.234368,318235037431.25,16603.11,16812.63,16458.05,16598.95,206565.92346,5031851,103203.3193,16458.57
1353,2022-11-26,16507.44,36950494067222.0,19217037.5,439917.422995,318560830637.5,16521.35,16701.99,16385.0,16458.57,181804.81666,3817130,89646.23245,16428.78
1354,2022-11-27,16453.47,36950494067222.0,19218143.75,440083.195055,317925752056.25,16457.61,16600.0,16401.0,16428.78,162025.47607,3362221,80097.04098,16212.91
1355,2022-11-28,16420.2,36950494067222.0,19219262.5,440239.608274,310717816837.5,16428.77,16487.04,15995.27,16212.91,252695.40367,5570407,125766.80639,17163.64
1356,2022-11-30,16432.73,36950494067222.0,19220368.75,440603.839698,326381081743.75,16442.91,17249.0,16428.3,17163.64,303019.80719,6519330,151764.57285,16977.37
1357,2022-12-01,17170.62,36950494067222.0,19221487.5,440775.806726,329148751950.0,17165.53,17324.0,16855.01,16977.37,232818.18218,5097720,116018.88867,17092.74
1358,2022-12-02,16971.57,36950494067222.0,19222593.75,440967.959588,326207415937.5,16978.0,17105.73,16787.85,17092.74,202372.2062,4305515,99556.14105,17105.7
1359,2022-12-04,16894.23,36950494067222.0,19223700.0,441314.733344,326437649700.0,16885.2,17202.84,16878.25,17105.7,178619.13387,3948990,89359.35165,16966.35
1360,2022-12-05,17117.57,36950494067222.0,19224806.25,441466.689456,334569303168.75,17106.65,17424.25,16867.0,16966.35,233703.29225,5138207,115508.19916,17088.96
1361,2022-12-06,16967.02,34464833739061.23,19225912.5,441648.592482,326802060675.0,16966.35,17107.01,16906.37,17088.96,218730.76883,4416864,108449.54144,16836.64
1362,2022-12-07,17085.45,34244331613176.0,19227018.75,441828.129927,323033142018.75,17088.96,17142.21,16678.83,16836.64,220657.41334,4284989,107803.05198,17224.1
1363,2022-12-08,16836.05,34244331613176.0,19228125.0,442004.099924,326512790625.0,16836.64,17299.0,16733.49,17224.1,236417.97804,4520282,117238.75694,17128.56
1364,2022-12-09,17234.58,34244331613176.0,19229237.5,442172.931203,329839110837.5,17224.1,17360.0,17058.21,17128.56,238422.06465,4282003,118031.91364,17085.05
1365,2022-12-11,17124.99,34244331613176.0,19230356.25,442549.803458,329800609687.5,17127.49,17270.99,17071.0,17085.05,155286.47871,3260722,77740.37478,17209.83
1366,2022-12-12,17098.61,34244331613176.0,19231462.5,442693.273206,326184835462.5,17085.05,17241.89,16871.85,17209.83,226227.49694,4463916,112286.94413,17774.7
1367,2022-12-13,17206.87,34244331613176.0,19232568.75,442864.964951,335608324687.5,17208.93,18000.0,17080.14,17774.7,284462.9139,6242080,143922.84935,17803.15
1368,2022-12-14,17771.03,34244331613176.0,19233675.0,443049.981693,344359717200.0,17775.82,18387.95,17660.94,17803.15,266681.22209,5743730,133308.11239,17356.34
1369,2022-12-15,17802.44,34244331613176.0,19234781.25,443228.072054,335723871937.5,17804.01,17854.82,17275.51,17356.34,223701.96882,4789226,110193.63642,16776.52
1370,2022-12-17,16637.6,34244331613176.0,19235893.75,443553.614336,320720056493.75,16631.5,16796.82,16579.85,16776.52,144825.66684,3905843,72289.66495,16738.21
1371,2022-12-18,16783.6,34244331613176.0,19237012.5,443731.582355,321758271075.0,16777.54,16863.26,16663.07,16738.21,112619.31646,3369193,55539.12922,16438.88
1372,2022-12-19,16745.99,34606598588472.793,19238118.75,443872.510296,320776392037.5,16739.0,16815.99,16256.3,16438.88,179094.28305,4681887,87610.2351,16824.67
1373,2022-12-21,16904.64,35364065900457.0,19239231.25,444237.55928,325700945831.25,16896.15,16925.0,16723.0,16824.67,156810.96362,4375570,77675.35979,16821.43
1374,2022-12-22,16813.62,35364065900457.0,19240337.5,444411.970578,324045764175.0,16824.68,16868.52,16559.85,16821.43,176044.27235,4678640,87573.90221,16778.5
1375,2022-12-23,16818.68,35364065900457.0,19241443.75,444580.20661,324680121837.5,16821.9,16955.14,16731.13,16778.5,161612.00947,4561020,81034.18553,16832.11
1376,2022-12-25,16838.1,35364065900457.0,19242556.25,444875.815742,324391013262.5,16835.73,16857.96,16721.0,16832.11,125441.07202,3570157,62073.54114,16919.39
1377,2022-12-26,16826.86,35364065900457.0,19243662.5,445014.991139,324351931437.5,16832.11,16944.52,16791.0,16919.39,124564.00656,3915571,61741.18011,16547.31
1378,2022-12-28,16699.0,35364065900457.0,19244775.0,445318.173024,321637924575.0,16706.06,16785.19,16465.33,16547.31,193037.56577,5465468,96118.18717,16633.47
1379,2022-12-29,16539.28,35364065900457.0,19245881.25,445490.189205,319366153462.5,16547.32,16664.41,16488.91,16633.47,160998.47158,4553877,80977.62443,16607.48
1380,2022-12-30,16630.49,35364065900457.0,19246987.5,445668.2695,318653125050.0,16633.47,16677.35,16333.0,16607.48,164916.31174,4310415,82170.4749,16542.4
1381,2022-12-31,16599.69,35364065900457.0,19248093.75,445882.496807,319364371500.0,16607.48,16644.09,16470.0,16542.4,114490.42864,3344374,57021.06919,16616.75
1382,2023-01-01,16526.78,35364065900457.0,19249200.0,446049.777365,319055490000.0,16541.77,16628.0,16499.01,16616.75,96925.41374,3218355,48548.78168,16672.87
1383,2023-01-02,16613.71,35364065900457.0,19250306.25,446180.371298,322538881218.75,16617.17,16799.23,16548.7,16672.87,121888.57191,4036118,60925.25948,16675.18
1384,2023-01-03,16671.54,34209069922954.273,19251418.75,446339.616331,321094413331.25,16672.78,16778.4,16605.28,16675.18,159541.53733,5097596,79595.76246,16831.85
1385,2023-01-05,16850.63,34093570325204.0,19252531.25,446706.89034,324328141437.5,16850.36,16879.82,16753.0,16831.85,163473.56641,4842014,80959.57162,16950.65
1386,2023-01-06,16826.41,34093570325204.0,19253656.25,446888.091119,323865751781.25,16831.85,17041.0,16679.0,16950.65,207401.28415,5388661,103320.22965,16943.57
1387,2023-01-07,16951.97,34093570325204.0,19254768.75,447076.860037,326464604156.25,16950.31,16981.91,16908.0,16943.57,104526.5688,3227161,51624.83107,17127.83
1388,2023-01-08,16945.2,34093570325204.0,19255881.25,447225.168643,326676025406.25,16943.83,17176.99,16911.0,17127.83,135155.89695,4036092,67200.6025,17178.26
1389,2023-01-09,17108.41,34093570325204.0,19256987.5,447363.592726,332394861237.5,17127.83,17398.8,17104.66,17178.26,266211.52723,6327667,131748.52517,17440.66
1390,2023-01-10,17192.07,34093570325204.0,19258100.0,447551.392077,334070260700.0,17179.04,17499.0,17146.34,17440.66,221382.42581,5448751,109377.45606,17943.26
1391,2023-01-11,17443.68,34093570325204.0,19259206.25,447784.235864,334917596687.5,17440.64,18000.0,17315.6,17943.26,262221.60653,5627464,129944.5693,19930.01
1392,2023-01-13,18859.32,34093570325204.0,19260312.5,448178.571012,363904344375.0,18846.62,20000.0,18714.12,19930.01,368615.87823,8021774,183448.89377,20954.92
1393,2023-01-14,19933.36,34093570325204.0,19261418.75,448381.807869,404432009493.75,19930.01,21258.0,19888.05,20954.92,393913.74951,8659545,197817.55209,20871.5
1394,2023-01-15,20955.15,34586995580398.72,19262525.0,448571.713662,399581818600.0,20952.76,21050.74,20551.01,20871.5,178542.22549,5194354,88310.83908,21185.65
1395,2023-01-16,20880.99,37590453655497.0,19263631.25,448715.309601,406308510325.0,20872.99,21474.05,20611.48,21185.65,293078.08262,6856434,145352.66942,21134.81
1396,2023-01-17,21190.49,37590453655497.0,19264737.5,448900.313026,408547288162.5,21185.65,21647.45,20841.31,21134.81,275407.74409,6440138,137121.64311,20677.47
1397,2023-01-18,21145.18,37590453655497.0,19265843.75,449094.198907,410632193687.5,21132.29,21650.0,20407.15,20677.47,350916.01949,7617173,173174.4169,21071.59
1398,2023-01-19,20672.78,37590453655497.0,19266956.25,449281.598859,407284188168.75,20677.47,21192.0,20659.19,21071.59,251385.84925,5819932,124924.23436,22783.55
1399,2023-01-21,22693.45,37590453655497.0,19268068.75,449640.285594,434706899068.75,22666.0,23371.8,22422.0,22783.55,346445.48432,7796520,172663.17131,22707.88
1400,2023-01-22,22772.5,37590453655497.0,19269175.0,449802.739599,441129223275.0,22783.35,23078.71,22292.37,22707.88,253577.75286,6603827,125842.91663,22916.45
1401,2023-01-23,22724.23,37590453655497.0,19270281.25,449969.199861,440923305281.25,22706.02,23180.0,22500.0,22916.45,293588.37938,7258655,145854.70936,22632.89
1402,2023-01-24,22924.37,37590453655497.0,19271387.5,450143.10976,443164826950.0,22917.81,23162.2,22462.93,22632.89,293158.78254,7395584,144239.84356,23009.65
1403,2023-01-26,23089.74,37590453655497.0,19272506.25,450491.337141,442014930843.75,23060.42,23282.47,22850.01,23009.65,288924.43581,7181086,143185.08341,23074.16
